  -0.047635	  -0.091749	   0.586529	   0.340595	  -0.156227	  -0.083068	  -0.036807	  -0.119782	   0.285127	   0.658798	  -0.075115	  -0.128579	  -0.079174	  -0.137644	   1.045374	   0.458695	   0.090794	  -0.047873	   0.110421	   0.835781	   0.927633	   0.801506	  -0.161722	  -0.021297	   0.125911	  -0.093269	  -0.122854	  -0.046127	
  -0.067242	  -0.100374	   0.946335	   0.038301	  -0.142208	  -0.072744	  -0.036467	  -0.155484	   0.733496	   0.363581	  -0.114945	  -0.143719	  -0.098089	   0.046058	   1.005622	   0.475349	   0.128257	  -0.033671	   0.265623	   0.764791	   0.960528	   1.012471	  -0.206810	  -0.157074	  -0.107607	  -0.065640	  -0.094801	  -0.034798	
  -0.065213	  -0.093567	   0.702795	   0.301850	  -0.112640	  -0.080576	  -0.041977	  -0.123566	   0.395356	   0.618617	   0.007243	  -0.123033	  -0.096558	  -0.126062	   0.832581	   0.570435	   0.163740	  -0.026684	   0.118987	   0.769749	   0.930198	   0.877952	  -0.210191	  -0.087859	   0.065252	  -0.085759	  -0.103938	  -0.043541	
  -0.058858	  -0.059164	   0.764389	   0.197487	  -0.157011	  -0.088524	  -0.042528	  -0.141146	   0.479906	   0.549421	  -0.061311	  -0.128946	  -0.089336	  -0.045511	   1.000776	   0.598255	   0.243552	   0.047535	  -0.052548	   0.591494	   0.847988	   0.881473	  -0.145356	  -0.077673	   0.011810	  -0.078802	  -0.114715	  -0.046461	
  -0.056669	  -0.068780	   0.545785	   0.461041	  -0.114343	  -0.098130	  -0.048208	  -0.120861	   0.218138	   0.726761	   0.075645	  -0.101657	  -0.085245	  -0.149110	   0.762039	   0.640071	   0.257101	   0.035144	  -0.097696	   0.570692	   0.825569	   0.764066	  -0.133927	   0.026607	   0.220732	  -0.098857	  -0.122168	  -0.059711	
  -0.102621	  -0.035861	   0.502921	   0.692022	   0.176714	  -0.085306	  -0.091022	  -0.083406	   0.132906	   0.615329	   0.471967	   0.041639	  -0.117318	  -0.130138	   0.149635	   0.571987	   0.449861	   0.145313	  -0.175590	   0.186467	   0.603555	   0.709284	  -0.127346	   0.057183	   0.412006	  -0.100995	  -0.034020	  -0.076873	
  -0.029413	  -0.065681	  -0.156818	  -0.046772	   1.057068	  -0.158471	  -0.056550	  -0.028749	  -0.085091	  -0.109954	   1.099297	  -0.176761	  -0.091021	  -0.051484	  -0.127056	   1.087918	  -0.148921	  -0.165499	  -0.174398	   0.972977	   0.028491	  -0.243039	   0.606332	   1.071138	   0.137281	   0.354177	   0.928527	  -0.170336	
  -0.037710	  -0.084215	  -0.042581	   0.643420	   0.197043	  -0.086866	  -0.042556	  -0.055292	  -0.106125	   0.477601	   0.462255	  -0.086610	  -0.076071	  -0.139236	   0.211092	   0.828869	   0.047048	  -0.109694	  -0.173853	   1.139574	   0.599304	   0.138786	   0.082372	   0.596240	   0.722478	  -0.198192	  -0.009810	  -0.071752	
  -0.053969	  -0.118680	   0.505753	   0.471512	  -0.108495	  -0.079142	  -0.038103	  -0.110177	   0.232117	   0.740538	  -0.016620	  -0.135665	  -0.089817	  -0.132880	   0.907181	   0.428486	   0.000199	  -0.115830	   0.253935	   1.005694	   0.937109	   0.736140	  -0.239827	   0.000429	   0.222594	  -0.093183	  -0.103246	  -0.043186	
  -0.047304	  -0.298964	   1.681960	  -0.387487	  -0.130948	  -0.046813	  -0.021077	  -0.331761	   1.878386	  -0.496026	  -0.262466	  -0.142409	  -0.075476	   3.375165	  -0.083907	  -0.464826	  -0.425627	  -0.370099	   1.577456	   1.430047	   1.581148	   1.703007	  -0.191128	  -0.209325	  -0.295380	  -0.037513	  -0.064048	  -0.019332	
  -0.049061	  -0.194197	   1.324141	  -0.271176	  -0.159244	  -0.058151	  -0.025639	  -0.193988	   1.256870	  -0.253363	  -0.287871	  -0.159661	  -0.082535	   1.163345	   0.550300	  -0.276445	  -0.290957	  -0.252772	   0.997768	   1.277217	   1.376099	   1.406655	  -0.183494	  -0.184814	  -0.239910	  -0.048564	  -0.081238	  -0.025003	
  -0.043022	  -0.279874	   1.645126	  -0.387623	  -0.136849	  -0.047084	  -0.020602	  -0.272757	   1.656400	  -0.459289	  -0.265201	  -0.138485	  -0.071106	   2.457010	  -0.168519	  -0.561896	  -0.461930	  -0.371847	   2.404916	   1.797844	   1.799272	   1.808415	  -0.242051	  -0.239797	  -0.317062	  -0.041915	  -0.069059	  -0.020003	
  -0.048008	  -0.290189	   1.674365	  -0.380541	  -0.139466	  -0.049622	  -0.022159	  -0.275773	   1.760020	  -0.533307	  -0.290151	  -0.152977	  -0.079008	   2.658632	  -0.413430	  -0.649574	  -0.506407	  -0.397033	   1.771016	   1.579756	   1.683490	   1.758076	  -0.172683	  -0.193644	  -0.280833	  -0.038440	  -0.066853	  -0.020321	
   6.350448	  -1.215444	  -0.818051	  -0.617718	  -0.487046	  -0.365915	  -0.385569	   1.745868	   1.397643	   1.551626	   1.695263	   1.871109	   2.274395	  -0.138339	  -0.173919	  -0.271185	  -0.402058	  -0.671273	  -0.028686	  -0.051536	  -0.112465	  -0.262131	  -0.016208	  -0.040686	  -0.139227	  -0.018547	  -0.073459	  -0.046309	
   1.867652	   1.061790	   0.377650	   0.129209	  -0.011563	  -0.114929	  -0.312936	  -0.049243	   0.248835	   0.458689	   0.665094	   0.935753	   1.455103	  -0.111941	  -0.138391	  -0.203472	  -0.265953	  -0.272975	  -0.032186	  -0.058777	  -0.126157	  -0.250419	  -0.021144	  -0.054528	  -0.174922	  -0.027753	  -0.109720	  -0.080905	
  -0.346300	  -0.009690	   0.163789	   0.344876	   0.600421	   1.136559	   2.319391	  -0.094842	  -0.120376	  -0.182505	  -0.249051	  -0.265608	   1.462355	  -0.028521	  -0.055315	  -0.123562	  -0.252593	   0.726244	  -0.020707	  -0.055258	  -0.181075	   0.430959	  -0.028929	  -0.115243	   0.244738	  -0.087019	   0.086773	  -0.122256	
   0.006357	   1.119955	  -0.155454	  -0.246911	  -0.203233	  -0.141035	  -0.115974	   1.957144	   1.574305	   1.046704	   0.761999	   0.540754	   0.310893	  -0.353618	  -0.107139	   0.029291	   0.198679	   0.472032	  -0.078087	  -0.103318	  -0.161950	  -0.221399	  -0.029508	  -0.058399	  -0.134477	  -0.023592	  -0.065902	  -0.036150	
  -0.155457	   1.349776	  -0.092008	  -0.233281	  -0.195803	  -0.135092	  -0.109102	   0.978049	   1.127770	   0.828633	   0.595935	   0.390756	   0.166302	  -0.097164	   0.139998	   0.328914	   0.533276	   0.824005	  -0.093954	  -0.128024	  -0.197402	  -0.248674	  -0.041004	  -0.078441	  -0.165952	  -0.031096	  -0.079653	  -0.041932	
   1.638572	   1.287583	   0.623015	   0.337699	   0.156101	   0.003074	  -0.231728	  -0.149180	   0.258076	   0.494881	   0.704476	   0.947915	   1.332334	  -0.106407	  -0.135010	  -0.195672	  -0.236259	  -0.123671	  -0.039922	  -0.072995	  -0.149836	  -0.233185	  -0.027227	  -0.066829	  -0.172207	  -0.033506	  -0.107663	  -0.076385	
  -0.008215	   0.847304	   0.943372	   0.807505	   0.600460	   0.313513	  -0.063871	  -0.156857	  -0.014197	   0.157127	   0.388725	   0.696891	   0.891769	  -0.098675	  -0.120860	  -0.134060	  -0.024538	   0.463690	  -0.046395	  -0.079349	  -0.119674	   0.076176	  -0.037076	  -0.083525	  -0.077785	  -0.054916	  -0.119359	  -0.135520	
   0.055446	   0.659811	   0.835849	   0.751359	   0.540824	   0.209365	  -0.219227	  -0.192338	   0.004381	   0.225500	   0.479820	   0.747775	   0.819134	  -0.085037	  -0.100335	  -0.092011	   0.068283	   0.624761	  -0.054098	  -0.094464	  -0.123015	   0.196106	  -0.048767	  -0.096875	  -0.000661	  -0.062151	  -0.073666	  -0.104232	
  -0.057851	  -0.088980	  -0.158963	  -0.261811	  -0.329623	   1.468770	  -0.258361	  -0.023590	  -0.050517	  -0.126861	  -0.273431	   1.233282	  -0.196968	  -0.019765	  -0.059828	  -0.208171	   1.074377	  -0.206096	  -0.033465	  -0.145030	   0.918238	  -0.183390	  -0.127382	   0.706406	  -0.076785	   0.359698	   0.673905	   2.270436	
  -0.045268	  -0.071482	  -0.133597	  -0.242777	  -0.493148	   1.823165	  -0.339572	  -0.019026	  -0.042698	  -0.117821	  -0.370052	   1.539074	  -0.278403	  -0.017256	  -0.057199	  -0.277172	   1.391575	  -0.326130	  -0.033318	  -0.192995	   1.261232	  -0.356015	  -0.171753	   1.102586	  -0.353469	   1.223177	   0.037435	   4.064979	
  -0.047862	  -0.078608	  -0.151764	  -0.285932	  -0.576064	   1.776243	  -0.275637	  -0.021356	  -0.048631	  -0.135791	  -0.400720	   1.634877	  -0.271701	  -0.019647	  -0.065126	  -0.290401	   1.550455	  -0.361144	  -0.037480	  -0.197210	   1.463408	  -0.449992	  -0.170768	   1.341083	  -0.556539	   1.504654	  -0.355364	   3.309219	
  -0.019887	  -0.041719	  -0.106750	  -0.328632	   1.536143	  -0.560517	  -0.063300	  -0.015259	  -0.046046	  -0.211113	   1.218339	  -0.636810	  -0.090693	  -0.023752	  -0.130105	   0.996732	  -0.704268	  -0.160168	  -0.100406	   0.773102	  -0.772039	  -0.274702	   0.752497	  -0.747773	  -0.585880	  10.192049	   2.105964	  -0.790335	
  -0.035093	  -0.071513	  -0.143623	  -0.009135	   0.967844	  -0.088009	  -0.070912	  -0.030938	  -0.080828	  -0.097624	   0.916450	  -0.016643	  -0.103686	  -0.048450	  -0.119623	   0.795363	   0.125104	  -0.163223	  -0.152011	   0.554526	   0.441076	  -0.173180	   0.081143	   1.218135	   0.265104	   0.227998	   0.889819	  -0.167040	
  -0.026746	  -0.059067	  -0.144213	  -0.125883	   1.130629	  -0.173287	  -0.055776	  -0.026659	  -0.082510	  -0.175323	   1.096450	  -0.142303	  -0.082767	  -0.051628	  -0.165971	   1.021414	  -0.050878	  -0.140573	  -0.181718	   0.844617	   0.192307	  -0.193828	   0.359510	   1.031346	   0.087158	   0.881109	   1.141787	  -0.241973	
  -0.034700	  -0.062800	  -0.133604	  -0.287500	  -0.465361	   1.160960	  -0.156252	  -0.019449	  -0.048765	  -0.155665	  -0.399831	   1.319625	  -0.186468	  -0.021670	  -0.082271	  -0.336451	   1.447163	  -0.281554	  -0.052312	  -0.266536	   1.584669	  -0.398103	  -0.294149	   1.825383	  -0.587304	   3.647839	  -0.264141	   1.157181	
  -0.034841	  -0.059883	  -0.122453	  -0.257634	  -0.825270	   1.954910	  -0.252369	  -0.016877	  -0.040696	  -0.126893	  -0.589418	   1.936750	  -0.272013	  -0.017203	  -0.063733	  -0.446740	   1.963283	  -0.389232	  -0.038912	  -0.321951	   2.005230	  -0.528606	  -0.312712	   2.124223	  -0.767136	   4.426958	  -1.332071	   4.153445	
  -0.015771	  -0.047573	  -0.197881	   1.212630	  -0.412212	  -0.085242	  -0.020462	  -0.024982	  -0.126260	   1.017901	  -0.454573	  -0.151331	  -0.042206	  -0.099386	   0.796431	  -0.471114	  -0.257976	  -0.107181	   0.585582	  -0.096823	  -0.473035	  -0.291641	   5.088982	   1.953164	   1.442972	  -0.440866	  -0.363441	  -0.056815	
  -0.018086	  -0.049832	  -0.183359	   0.076575	   0.317692	  -0.129743	  -0.027558	  -0.024612	  -0.109725	  -0.033468	   0.482567	  -0.207088	  -0.052265	  -0.078662	  -0.121020	   0.729457	  -0.310756	  -0.120063	  -0.347917	   1.353246	  -0.482064	  -0.287013	   3.727093	   0.763474	   0.189188	  -0.158147	   0.091658	  -0.097872	
  -0.045457	  -0.139855	   0.538211	   0.371863	  -0.140439	  -0.068102	  -0.030061	  -0.119227	   0.292497	   0.673572	  -0.140099	  -0.142934	  -0.079294	  -0.071375	   1.138977	   0.135972	  -0.151376	  -0.177692	   0.844370	   1.260413	   0.988662	   0.754710	  -0.285169	  -0.037887	   0.144199	  -0.079770	  -0.100451	  -0.034460	
  -0.034303	  -0.120607	   0.345711	   0.453224	  -0.181544	  -0.065860	  -0.025596	  -0.101650	   0.126476	   0.750898	  -0.210178	  -0.134392	  -0.064496	  -0.194718	   1.338469	  -0.028397	  -0.181455	  -0.165075	   1.016642	   1.192703	   0.812061	   0.545838	  -0.152273	   0.065564	   0.235641	  -0.096360	  -0.124189	  -0.035028	
  -0.044160	  -0.122190	   0.289623	   0.663634	  -0.128044	  -0.080120	  -0.034402	  -0.093105	   0.090600	   0.878697	  -0.080170	  -0.150766	  -0.082226	  -0.144371	   1.014390	   0.228837	  -0.142377	  -0.167017	   0.479090	   1.193355	   0.793650	   0.501951	  -0.221726	   0.164610	   0.432822	  -0.102904	  -0.111616	  -0.043782	
  -0.040203	  -0.111244	   0.362035	   0.543577	  -0.162014	  -0.078085	  -0.031958	  -0.104002	   0.116369	   0.821695	  -0.109574	  -0.133762	  -0.072485	  -0.182428	   1.137129	   0.270646	  -0.060872	  -0.122783	   0.326005	   1.025998	   0.847740	   0.594353	  -0.132083	   0.108213	   0.315124	  -0.108526	  -0.130998	  -0.044489	
  -0.045081	  -0.161587	   0.888620	   0.024657	  -0.148944	  -0.059230	  -0.026073	  -0.152423	   0.651453	   0.284202	  -0.198927	  -0.139043	  -0.075593	   0.226493	   1.023472	  -0.002579	  -0.185605	  -0.198571	   1.223809	   1.381586	   1.236028	   1.084591	  -0.296255	  -0.175903	  -0.111646	  -0.064692	  -0.091570	  -0.028132	
  -0.050127	  -0.092680	   0.847125	   0.051220	  -0.169092	  -0.074349	  -0.033262	  -0.138629	   0.600437	   0.355333	  -0.172172	  -0.144043	  -0.082641	   0.061788	   1.169271	   0.357982	   0.061714	  -0.051269	   0.215577	   0.848187	   0.994206	   0.975690	  -0.177454	  -0.123252	  -0.077893	  -0.070876	  -0.106411	  -0.036571	
  -0.043769	  -0.130588	   0.962685	  -0.081669	  -0.169708	  -0.063596	  -0.027167	  -0.139984	   0.745158	   0.121687	  -0.242556	  -0.147068	  -0.075916	   0.266119	   1.063304	   0.016626	  -0.130749	  -0.150306	   0.746770	   1.162596	   1.181120	   1.113032	  -0.205668	  -0.161110	  -0.153567	  -0.063265	  -0.097348	  -0.029868	
  -0.055307	  -0.164713	   1.091317	  -0.094984	  -0.145305	  -0.060862	  -0.028392	  -0.191422	   0.938096	   0.143217	  -0.194134	  -0.145981	  -0.085825	   0.433705	   1.005263	   0.151647	  -0.091740	  -0.163141	   0.727857	   1.075915	   1.175724	   1.183566	  -0.237438	  -0.190840	  -0.179140	  -0.056758	  -0.085495	  -0.027764	
  -0.040829	  -0.111753	   0.639223	   0.211537	  -0.173029	  -0.070436	  -0.029320	  -0.117072	   0.361561	   0.517190	  -0.181542	  -0.137463	  -0.072285	  -0.094506	   1.206976	   0.182467	  -0.066946	  -0.118168	   0.546974	   1.103324	   1.023305	   0.850787	  -0.195412	  -0.070185	   0.034070	  -0.083690	  -0.115613	  -0.036508	
  -0.054687	  -0.131781	   0.790296	   0.168950	  -0.138926	  -0.069344	  -0.032760	  -0.140793	   0.521386	   0.489116	  -0.117584	  -0.139304	  -0.086876	  -0.000511	   1.035265	   0.319525	  -0.019705	  -0.121613	   0.497848	   1.055686	   1.073880	   0.971301	  -0.255325	  -0.131933	  -0.022851	  -0.074301	  -0.098564	  -0.034587	
  -0.078307	  -0.067657	   0.620022	   0.426142	  -0.047537	  -0.083598	  -0.052001	  -0.120231	   0.295163	   0.691127	   0.188524	  -0.069852	  -0.099986	  -0.149063	   0.576120	   0.698504	   0.332376	   0.063474	  -0.076578	   0.483879	   0.758869	   0.776641	  -0.165843	  -0.049561	   0.147916	  -0.093112	  -0.096971	  -0.051860	
  -0.069552	  -0.053193	   0.493589	   0.560499	  -0.015708	  -0.101761	  -0.061660	  -0.132336	   0.156695	   0.753985	   0.286929	  -0.031978	  -0.084815	  -0.139911	   0.529180	   0.726383	   0.418369	   0.123675	  -0.154683	   0.306582	   0.662413	   0.694143	  -0.141760	   0.034441	   0.285010	  -0.091791	  -0.094878	  -0.070583	
  -0.127567	   0.369288	   0.679074	   0.479559	   0.173839	  -0.041380	  -0.132895	  -0.173642	   0.234248	   0.631529	   0.702200	   0.495486	   0.143267	  -0.115636	   0.044926	   0.303884	   0.573493	   0.699756	  -0.096261	  -0.094855	   0.014285	   0.351004	  -0.081201	  -0.102595	   0.015655	  -0.067445	  -0.075881	  -0.074163	
  -0.060709	  -0.075999	   0.083583	   0.605956	   0.438776	  -0.077436	  -0.086035	  -0.070555	  -0.083024	   0.331966	   0.663839	   0.092938	  -0.088540	  -0.117721	   0.048156	   0.680882	   0.431108	   0.032711	  -0.121678	   0.321578	   0.685514	   0.419368	  -0.172517	   0.293391	   0.673098	  -0.127357	   0.125276	  -0.115738	
  -0.062915	  -0.102352	   0.076790	   0.649794	   0.309853	  -0.061198	  -0.062141	  -0.079457	  -0.063947	   0.437184	   0.599696	   0.068920	  -0.085516	  -0.105393	   0.111776	   0.722218	   0.373038	  -0.025946	  -0.182725	   0.436228	   0.754650	   0.384058	  -0.081120	   0.392103	   0.674332	  -0.190921	   0.005100	  -0.097362	
  -0.076952	  -0.059755	   0.253739	   0.690192	   0.318260	  -0.079939	  -0.092691	  -0.087132	  -0.027250	   0.495070	   0.604227	   0.092811	  -0.093876	  -0.135319	   0.129894	   0.658883	   0.477571	   0.110546	  -0.117743	   0.233286	   0.624040	   0.569775	  -0.179416	   0.120361	   0.545719	  -0.113259	   0.035219	  -0.094435	
  -0.080197	  -0.094934	   0.154298	   0.638535	   0.374171	  -0.034407	  -0.076397	  -0.087942	  -0.041042	   0.397542	   0.634616	   0.187461	  -0.074945	  -0.094133	   0.056409	   0.584706	   0.517308	   0.074372	  -0.156818	   0.192882	   0.669125	   0.496227	  -0.122844	   0.236950	   0.602612	  -0.152089	   0.028131	  -0.110329	
  -0.072330	  -0.076087	   0.314980	   0.705347	   0.141884	  -0.095689	  -0.071449	  -0.117047	   0.021166	   0.710040	   0.476739	   0.019825	  -0.086938	  -0.139981	   0.362072	   0.726046	   0.415098	   0.085408	  -0.120727	   0.263243	   0.614105	   0.578697	  -0.186099	   0.100335	   0.462430	  -0.095228	  -0.039596	  -0.082496	
  -0.074389	  -0.082527	   0.396440	   0.586485	   0.065103	  -0.076272	  -0.056593	  -0.106113	   0.099558	   0.679817	   0.373136	  -0.012511	  -0.092963	  -0.151532	   0.380965	   0.739377	   0.357816	   0.041428	  -0.117470	   0.464193	   0.729200	   0.638053	  -0.160876	   0.033195	   0.321736	  -0.119898	  -0.078091	  -0.061363	
  -0.071058	  -0.079533	   0.282269	   0.668888	   0.157615	  -0.081997	  -0.066758	  -0.088612	   0.021153	   0.543382	   0.466851	   0.046668	  -0.084529	  -0.114915	   0.159218	   0.646425	   0.415142	   0.057539	  -0.200859	   0.349822	   0.756682	   0.598267	  -0.089208	   0.208942	   0.533395	  -0.149320	  -0.065909	  -0.093024	
  -0.053273	  -0.063239	   0.171987	   0.645431	   0.193513	  -0.100915	  -0.067329	  -0.072412	  -0.056551	   0.488566	   0.486802	  -0.001167	  -0.082328	  -0.159444	   0.179752	   0.742703	   0.358968	   0.035376	  -0.115062	   0.499799	   0.762170	   0.501241	  -0.159451	   0.244892	   0.583623	  -0.134095	  -0.019300	  -0.096423	
  -0.029865	  -0.079007	  -0.100519	   0.777780	   0.050104	  -0.088107	  -0.033053	  -0.053672	  -0.136979	   0.621552	   0.282558	  -0.098705	  -0.060853	  -0.154186	   0.378896	   0.651717	  -0.014648	  -0.107500	  -0.044210	   1.090015	   0.467649	   0.046085	   0.278062	   0.872536	   0.898488	  -0.249877	  -0.107601	  -0.073967	
  -0.028819	  -0.078158	  -0.122444	   0.966173	  -0.056622	  -0.102883	  -0.033712	  -0.045684	  -0.123765	   0.833264	   0.059340	  -0.167931	  -0.068115	  -0.139858	   0.594632	   0.338063	  -0.206663	  -0.145712	   0.112551	   1.184878	   0.150222	  -0.073539	   0.447046	   1.022854	   1.067005	  -0.185196	  -0.116894	  -0.068268	
  -0.031403	  -0.072141	  -0.128211	   0.500572	   0.418180	  -0.127945	  -0.046747	  -0.041178	  -0.118448	   0.265683	   0.649981	  -0.134505	  -0.076554	  -0.106505	   0.051877	   0.902025	  -0.043707	  -0.123416	  -0.177800	   1.070959	   0.342899	  -0.048620	   0.191790	   0.976609	   0.772605	  -0.111209	   0.171849	  -0.117293	
  -0.033602	  -0.110603	   0.125362	   0.776727	  -0.189880	  -0.074826	  -0.027960	  -0.085718	  -0.033179	   1.009541	  -0.180467	  -0.140171	  -0.065818	  -0.231658	   1.287631	   0.040768	  -0.176819	  -0.159159	   0.746331	   1.101886	   0.602409	   0.306541	  -0.003135	   0.323071	   0.563733	  -0.128978	  -0.148078	  -0.042813	
  -0.037482	  -0.131803	   0.265539	   0.605703	  -0.167298	  -0.068870	  -0.027519	  -0.097227	   0.096604	   0.870539	  -0.205182	  -0.149100	  -0.071705	  -0.131880	   1.274744	  -0.100918	  -0.252201	  -0.200991	   1.411560	   1.308418	   0.714013	   0.436172	  -0.242910	   0.140081	   0.372798	  -0.091092	  -0.114231	  -0.035404	
  -0.035499	  -0.088010	  -0.029073	   0.826892	   0.021137	  -0.095209	  -0.038156	  -0.056184	  -0.094174	   0.733322	   0.199065	  -0.139770	  -0.075772	  -0.147404	   0.491562	   0.563191	  -0.097334	  -0.137280	  -0.030494	   1.242599	   0.485184	   0.117315	   0.069150	   0.645021	   0.833550	  -0.167202	  -0.079427	  -0.064506	
  -0.027601	  -0.080954	  -0.108641	   0.973578	  -0.116002	  -0.084583	  -0.028780	  -0.054392	  -0.145837	   0.907923	   0.018810	  -0.127857	  -0.058854	  -0.184442	   0.731783	   0.344663	  -0.123799	  -0.126393	   0.221785	   1.147318	   0.335679	   0.005725	   0.464071	   0.908960	   1.012024	  -0.236623	  -0.171888	  -0.059317	
  -0.038654	  -0.161680	   1.120285	  -0.236862	  -0.168510	  -0.056046	  -0.023114	  -0.141575	   0.919232	  -0.165454	  -0.284409	  -0.143553	  -0.069320	   0.582794	   0.568323	  -0.344125	  -0.296039	  -0.229863	   1.961568	   1.580885	   1.430888	   1.304711	  -0.249253	  -0.213516	  -0.246794	  -0.058484	  -0.091401	  -0.025615	
  -0.030336	  -0.172865	   1.013591	  -0.320210	  -0.151807	  -0.045183	  -0.017967	  -0.141644	   0.814425	  -0.278461	  -0.264393	  -0.119063	  -0.055278	   0.770606	   0.115404	  -0.539355	  -0.365950	  -0.258657	   4.479655	   1.881038	   1.389457	   1.158422	  -0.413653	  -0.305925	  -0.336709	  -0.055805	  -0.083399	  -0.020897	
  -0.034925	  -0.124288	   0.692742	   0.064674	  -0.176391	  -0.060121	  -0.023966	  -0.110891	   0.435164	   0.305819	  -0.244934	  -0.134462	  -0.064446	  -0.021809	   1.133578	  -0.116190	  -0.192955	  -0.168195	   1.443233	   1.377126	   1.114261	   0.900906	  -0.239611	  -0.126654	  -0.066259	  -0.074977	  -0.107096	  -0.029802	
  -0.037923	  -0.151896	   0.544466	   0.262148	  -0.151989	  -0.057897	  -0.024116	  -0.122995	   0.329389	   0.542909	  -0.214097	  -0.136714	  -0.068364	   0.010057	   1.209395	  -0.165794	  -0.262474	  -0.217390	   1.993696	   1.441830	   0.987252	   0.736788	  -0.315584	  -0.071994	   0.067596	  -0.068415	  -0.093984	  -0.027978	
  -0.036689	  -0.174150	   0.984261	  -0.140801	  -0.150270	  -0.050784	  -0.021163	  -0.151915	   0.768411	   0.017479	  -0.241458	  -0.129401	  -0.064260	   0.521795	   0.709544	  -0.302927	  -0.300316	  -0.242285	   2.546418	   1.722985	   1.393320	   1.193283	  -0.346064	  -0.232563	  -0.215556	  -0.058124	  -0.085538	  -0.023566	
  -0.030447	  -0.131056	   0.776268	  -0.126453	  -0.176737	  -0.052901	  -0.020414	  -0.104401	   0.537813	   0.006580	  -0.281835	  -0.128007	  -0.057798	   0.142392	   0.710606	  -0.385383	  -0.282331	  -0.200028	   3.159896	   1.644285	   1.210600	   0.968270	  -0.306758	  -0.207061	  -0.198635	  -0.069468	  -0.101367	  -0.025554	
